feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
-1.854,-0.171,-1.177,0.029,0.103,0.828,1.06,1.393,0.825,1.852,-0.963,0.024,-0.193,0.323,2.493,-0.184,1.074,1.051,0.716,-0.537,-0.156,1.23,-0.717,0.874,0.739,-0.462,1.256,1.048,2.084,-0.455,0.628,1.615,-1.096,0.35,-0.129,-0.762,-1.814,2.768,-0.2,-0.51,0.417,0.305,-0.752,1.294,0.318,0.059,-0.664,-0.259,-1.052,0.324,1
1.494,-0.694,-1.969,0.816,-0.801,-0.601,0.511,-0.91,2.454,1.632,0.819,-0.286,1.061,-0.188,0.413,0.599,-2.021,-0.862,-0.758,0.676,0.735,0.771,0.057,-1.006,-0.862,1.712,0.933,0.384,0.474,-0.416,0.639,1.767,1.403,0.919,1.499,-0.406,0.362,1.888,-0.12,-0.168,-0.973,-1.389,-0.496,-1.237,0.007,0.65,0.004,-1.407,1.798,-0.491,1
-0.966,0.194,-0.249,1.406,-0.132,-1.298,0.23,-0.213,-1.464,-0.505,0.801,-0.165,0.348,-0.535,-1.606,-1.58,-0.161,0.113,0.084,0.052,0.09,0.739,-0.506,0.358,0.914,0.394,2.305,0.233,1.059,-0.106,0.424,-1.138,-1.225,-0.533,0.332,-0.186,0.783,-0.76,1.423,-0.491,-1.309,-1.095,0.987,-1.649,0.348,-0.542,-0.396,0.097,1.022,-0.369,1
0.802,0.888,-0.057,0.299,-0.792,-0.097,-1.4,-0.463,0.079,-0.066,-0.863,1.305,0.362,0.726,-0.391,1.232,1.034,0.78,1.346,0.539,-1.226,-0.354,-0.122,0.492,-0.492,0.536,0.018,-1.472,1.574,-0.361,-0.023,2.21,0.718,-0.521,0.255,2.223,0.036,1.154,-0.242,-0.708,0.903,-0.512,-0.703,-0.165,0.816,1.58,-0.112,0.751,-0.826,0.548,0
0.262,0.01,0.696,0.493,-0.35,-0.96,1.066,0.8,-0.077,0.415,0.098,0.028,1.072,1.092,2.012,0.308,1.879,-0.139,-0.691,1.042,-0.098,-0.512,1.713,-0.931,-0.114,-0.401,0.578,0.028,1.184,0.245,-0.495,-1.721,0.359,-0.041,0.21,-0.306,-0.209,2.173,-1.56,0.032,-1.336,-1.072,-0.502,-1.917,-0.616,-2.73,-0.507,-1.018,0.192,0.487,1
0.135,0.214,0.792,-0.466,0.088,0.63,-1.543,0.777,-1.582,0.22,-0.084,0.74,-1.457,1.042,-1.56,0.54,1.229,-0.035,0.901,2.116,1.316,0.425,0.899,1.146,0.167,0.246,-0.802,-0.706,0.173,1.227,0.079,-1.824,-0.12,1.168,-1.075,-1.381,0.743,1.16,0.067,-1.402,-1.885,-1.314,-0.452,0.941,0.905,2.022,0.688,-1.398,0.517,-1.107,0
0.925,-1.042,0.601,-0.906,-1.123,-0.017,0.761,-1.22,-0.39,0.8,0.226,1.468,-0.863,-1.316,-0.57,-0.838,-0.762,-0.621,-0.848,1.59,0.899,-1.647,-0.1,-0.411,0.942,-1.43,-1.623,-0.586,-0.483,0.744,-0.776,1.055,1.085,-0.128,-2.083,0.628,-1.782,-0.857,-0.52,0.138,0.288,-1.6,-0.52,0.733,0.138,1.716,0.447,0.283,1.371,1.608,0
-1.085,-0.637,-0.218,-0.696,-1.009,-0.83,0.045,-0.105,1.86,-0.244,-0.736,0.068,-2.428,-0.961,-1.981,1.748,0.003,-3.029,-1.038,0.223,0.476,1.094,-2.105,1.145,0.968,0.737,1.045,1.377,-0.301,-0.867,-0.541,0.182,0.792,0.391,-0.827,-0.804,1.667,0.832,0.229,-0.576,0.211,-0.492,-0.036,-0.888,-0.699,0.23,0.551,-0.464,-2.179,-0.547,1
1.74,-1.13,-0.061,-1.12,1.522,-0.981,-0.677,-1.317,0.441,-0.715,-1.488,-1.242,0.981,-0.092,2.011,-0.426,0.026,-0.745,-0.917,0.471,-0.744,-2.134,0.876,-0.32,-0.053,0.894,1.089,0.528,-1.049,-1.154,0.03,-0.37,1.919,-1.338,0.513,-1.838,1.438,1.2,0.063,-0.052,-0.875,-0.261,-0.747,0.37,-0.153,2.042,-1.6,1.748,0.867,-1.409,1
0.678,-2.135,-0.047,-0.213,0.743,-0.437,-0.405,-0.247,0.454,0.173,-0.512,1.108,-1.168,0.103,0.602,0.36,-0.587,-1.3,0.898,-1.327,0.395,-1.545,0.944,-0.724,0.962,0.519,0.083,-0.396,0.138,0.299,0.405,-0.029,1.821,0.853,-0.581,-1.337,1.076,-0.859,-1.548,-1.32,-0.82,-0.344,-1.554,1.445,0.834,-0.224,0.209,-0.765,1.892,-0.58,1
0.506,-0.588,-0.796,-0.694,-0.482,0.102,1.23,0.329,-0.185,-0.291,-0.116,-1.161,1.628,0.096,1.709,0.83,0.97,-0.334,0.35,-0.022,-0.522,-2.332,-1.301,-1.728,1.167,1.044,0.733,-1.89,-1.477,-1.627,0.115,-0.619,-2.391,0.24,-0.038,0.763,0.239,-0.982,-1.763,-0.432,-0.684,1.054,-1.289,-0.154,-0.953,1.768,-0.294,0.513,-1.573,-0.804,0
-1.09,1.824,-1.381,-0.673,-0.832,-0.097,1.245,0.1,0.524,0.674,1.23,-0.139,0.297,-0.115,0.106,0.395,-0.414,-0.105,1.196,-0.116,0.685,0.335,-0.505,2.023,0.381,1.333,-0.112,0.425,-0.801,1.296,-1.536,1.206,-0.077,-0.902,-0.6,0.444,-1.366,0.159,0.097,0.443,0.481,-0.063,-0.676,0.606,-0.483,0.081,0.925,-0.686,-0.349,-0.198,1
-0.073,-1.779,-1.059,-1.049,-0.16,-1.978,0.785,-1.264,-1.409,0.085,1.367,1.065,0.383,0.095,-0.38,0.383,1.273,-0.315,-0.004,-1.519,-0.481,-0.357,0.393,-0.156,-0.67,-1.0,1.704,0.246,-1.496,0.168,0.831,0.007,-0.51,-1.308,0.403,-0.874,0.048,0.333,0.034,-2.027,0.306,0.393,-1.539,0.491,0.5,1.277,0.663,-1.016,1.757,2.177,0
-0.38,0.266,-0.588,1.621,0.934,0.237,0.222,-0.661,-0.295,-0.211,-0.339,0.548,1.139,-0.678,-0.765,-0.158,-0.25,-0.36,-0.579,-1.029,-0.401,-1.388,1.423,0.985,-0.449,1.453,-0.651,-1.646,-0.476,0.108,0.206,1.104,0.942,0.452,-1.595,-1.782,-1.064,1.032,-0.509,-0.268,1.763,0.397,1.437,-2.014,-1.276,-1.267,-0.395,-0.287,1.239,0.895,0
-0.294,-0.722,0.516,0.106,-1.387,0.21,-0.022,-0.708,1.618,-0.972,-0.163,1.924,0.201,-1.079,-2.28,-1.615,0.695,-1.379,0.077,-0.483,-0.319,0.487,-0.298,1.117,1.914,-0.651,1.167,-1.538,0.411,0.641,-0.653,1.049,-1.487,-0.957,-0.102,-0.767,-0.27,-1.964,-1.355,-0.561,-2.688,-0.388,0.035,0.082,-0.74,-0.522,-0.916,-1.078,-0.082,-0.234,0
0.098,0.225,-0.886,-0.352,0.92,0.636,1.373,1.014,1.522,-0.728,-0.949,1.134,-0.672,-0.664,-0.263,-0.971,-1.024,-0.44,1.351,2.531,0.574,-0.647,1.187,0.419,1.344,0.538,-0.481,1.598,0.645,0.054,-0.318,1.258,1.126,0.308,0.834,-0.609,0.258,0.581,0.938,-1.759,0.02,1.231,1.297,0.244,-0.466,-0.638,0.683,-0.727,0.753,1.991,0
-0.12,-0.477,-0.769,0.64,-0.957,-0.057,1.029,0.836,-1.444,1.276,0.602,-0.233,-0.126,1.534,0.213,-0.624,-0.776,1.176,-0.192,0.298,1.34,-2.58,-0.169,0.322,1.803,0.06,-1.202,1.019,-0.88,-1.1,0.521,-1.634,-1.5,-0.311,-0.995,1.399,-0.364,1.227,0.621,-0.06,-1.143,0.104,0.394,0.151,-0.005,0.738,0.632,0.639,-1.276,-1.18,0
2.334,-0.021,-0.2,1.471,-0.937,1.416,2.085,-0.038,0.671,0.101,-1.955,0.458,-0.354,-0.084,0.295,-0.834,-0.424,-1.137,-0.209,-0.355,-0.894,0.025,-0.452,1.844,1.023,-0.622,1.346,0.467,-0.403,0.867,0.187,-0.514,1.213,0.07,-0.762,-0.515,-0.406,-1.778,-0.336,0.273,-1.154,-0.569,0.678,-0.574,1.274,-1.171,-0.044,-0.491,-0.329,-0.857,1
0.784,-1.063,1.156,3.111,0.936,1.59,1.466,-0.708,-1.154,0.368,1.5,0.417,1.104,-0.605,0.219,0.29,0.351,0.762,-0.711,0.885,1.007,1.785,-1.065,-0.324,-0.007,-0.13,1.112,0.114,0.715,1.56,0.369,0.595,-0.146,0.164,-0.812,1.209,0.376,-0.087,-1.116,-1.257,1.595,0.161,0.028,-1.074,1.137,0.789,0.697,0.585,-0.628,-0.503,1
2.299,-0.99,1.179,-0.16,-0.457,-1.305,-1.847,0.861,2.844,0.012,0.572,0.31,0.323,1.134,-0.141,0.916,2.471,-0.144,-0.087,-0.909,0.659,-0.887,0.758,-0.839,0.725,0.346,0.101,-2.472,1.841,-0.334,-1.194,1.461,1.198,0.613,-0.722,-1.216,-0.103,1.515,0.259,-0.729,0.251,0.546,0.825,0.494,-1.389,3.348,-0.049,1.048,0.586,-1.38,0
-0.666,-2.566,0.944,0.069,1.001,1.643,-1.07,0.914,-0.195,0.041,-0.746,1.568,1.205,0.533,0.482,0.811,-1.728,0.86,-0.056,-0.16,-0.189,-0.657,-1.636,-0.013,-0.48,-0.259,-0.21,1.131,-0.406,-0.06,0.648,1.013,-1.761,-1.071,0.282,0.336,0.685,0.948,0.076,-0.704,0.447,-0.259,0.123,-0.571,-0.457,-1.517,-0.857,0.983,0.064,2.22,1
-0.769,-0.093,-1.627,-0.904,-0.023,-0.748,0.392,0.14,-0.077,-1.25,-0.29,1.508,-0.232,0.792,-0.932,-0.207,-0.963,-1.33,0.868,-0.043,0.1,0.109,-0.754,-0.264,-0.825,-1.039,1.142,0.79,-0.22,-0.987,1.598,0.306,0.072,-0.427,-0.622,-2.412,0.512,0.259,0.699,-0.127,-0.958,0.793,-0.292,1.156,-1.536,-0.514,-0.534,0.001,-0.058,2.199,0
-0.566,-0.923,-0.628,0.715,0.946,1.074,-0.258,0.038,-0.931,1.423,0.777,1.661,-0.573,0.681,-0.836,0.975,-1.056,-0.034,0.218,2.266,-0.234,-0.038,-1.5,1.262,-1.493,0.884,1.095,-1.648,-0.35,-1.349,-0.638,1.338,0.039,0.752,1.29,0.776,-0.394,-0.656,0.077,0.895,0.909,-0.257,0.466,-0.23,-0.442,1.3,-0.137,0.299,0.044,-2.135,0
-0.18,0.266,-0.018,-0.485,0.34,0.391,-0.611,1.222,0.906,0.583,0.764,-0.051,0.031,-1.181,2.737,0.579,-0.872,-1.322,-0.532,-0.816,-0.174,1.114,0.702,-1.917,0.417,0.375,-1.468,0.35,0.121,0.642,-0.486,-2.124,0.327,0.487,-1.066,-0.608,1.28,0.809,-0.96,2.09,0.288,0.129,-1.228,0.062,-1.3,-0.501,0.077,-0.145,1.101,-1.109,1
-0.905,-0.621,0.734,0.342,-0.296,0.337,1.094,-0.623,-0.994,0.703,-0.447,-0.125,-1.199,-0.682,-0.538,0.471,0.311,-0.194,1.886,-0.396,-0.962,-0.85,0.611,0.396,0.505,-0.797,0.423,-1.084,-2.064,0.369,-0.524,-0.574,0.934,0.402,-0.416,-0.087,0.049,0.592,0.145,0.775,0.56,0.233,0.873,0.438,0.416,0.226,-1.77,-0.265,-0.621,-0.016,0
1.212,1.675,-0.218,0.025,0.403,1.663,-0.398,-0.945,-2.207,-0.123,-2.054,-0.819,-1.319,-0.747,1.883,-0.242,-2.695,-0.169,-0.924,1.029,-1.283,0.207,-0.263,0.906,0.319,0.022,-0.522,1.363,1.47,1.386,-0.048,0.043,-0.473,-1.747,-0.711,-0.119,-0.148,-0.433,0.321,0.293,-1.175,1.024,-1.632,-0.027,0.185,0.546,1.233,0.316,-0.089,-1.719,0
-0.738,0.114,0.009,0.657,1.359,-1.077,-0.309,0.38,1.659,1.889,0.311,0.169,-0.503,-1.413,-2.234,0.817,1.123,-0.673,-0.343,-0.11,-0.657,-1.332,1.626,0.33,0.995,-2.583,-1.407,-1.181,0.648,-0.837,-0.686,-0.206,1.956,-0.49,1.379,0.195,-1.885,-0.227,0.993,-1.602,-0.616,0.472,0.71,-0.129,-1.121,-0.314,-0.335,0.323,-0.495,0.185,1
0.488,0.133,0.244,0.438,-0.38,1.849,-0.434,-0.469,0.138,0.17,-0.231,-0.582,1.163,-1.684,0.399,-0.78,-0.074,-1.101,-0.219,-0.045,0.079,-0.815,-0.536,-1.219,0.314,0.618,-0.821,-0.334,1.381,-1.499,0.081,-0.65,0.815,0.733,-2.621,0.704,-0.326,0.284,0.865,-0.064,1.825,-0.931,1.419,0.133,-0.036,0.163,-1.058,-1.579,-0.895,-0.364,0
-0.942,-1.711,0.141,0.427,-0.146,-1.866,-2.066,0.49,1.406,-1.331,-0.681,0.117,1.206,0.519,1.141,1.911,1.655,-0.331,0.125,-0.176,0.732,0.053,1.082,-1.252,-0.296,0.212,1.104,-0.623,0.827,0.109,-1.418,1.901,1.414,0.918,-0.392,0.495,1.058,1.55,-0.136,0.269,-0.714,-0.213,-0.233,-0.492,0.783,0.668,1.424,-2.426,-0.073,-0.053,1
-0.465,-0.051,-0.869,0.167,0.114,0.475,-0.642,-0.22,-1.782,-0.526,0.73,0.38,-0.303,0.063,0.619,-0.145,0.973,-0.106,-0.065,1.086,1.046,2.154,-1.216,-0.328,0.473,0.432,-0.779,1.087,0.464,-0.02,0.529,0.607,-1.154,0.413,0.639,-0.375,-0.546,1.546,0.456,0.001,-0.342,0.577,-0.697,-0.474,0.013,-2.073,-0.268,0.609,-1.87,-0.494,0
-2.353,1.605,1.247,-0.432,1.073,-0.872,1.014,1.093,-0.747,1.329,0.762,0.753,1.606,0.37,-0.376,-0.237,0.777,-1.074,1.276,-0.775,-0.293,2.456,1.979,0.853,-0.061,0.585,-1.153,0.673,-2.448,-0.257,1.305,0.833,-0.685,-0.586,-0.781,0.828,-1.655,0.795,-0.973,0.595,-0.228,-1.569,1.041,-1.382,-0.386,-0.846,-0.167,1.526,0.074,0.239,1
0.213,0.9,-0.689,-0.345,0.503,-1.813,-0.691,1.117,-0.575,-0.896,-0.894,1.224,1.275,-0.763,-0.347,-0.505,0.781,-0.705,-0.33,-0.251,0.238,-1.391,0.73,-0.763,-0.582,1.501,0.13,0.787,-0.637,0.767,-0.369,0.92,0.162,2.076,0.844,0.522,0.945,-0.471,-0.386,-0.42,0.091,-1.875,-2.116,-0.434,-1.005,0.074,0.458,0.343,0.857,1.255,1
-0.265,-0.37,-0.511,1.012,-0.635,-0.297,0.127,0.834,1.067,0.56,-0.53,0.244,-0.055,0.028,-1.901,0.177,-0.064,0.204,-0.878,0.607,-0.644,0.01,1.825,1.367,-0.296,0.358,-0.089,-0.291,1.304,-0.019,-0.049,0.052,1.371,0.474,-0.499,-0.4,1.524,-0.103,-0.515,-0.419,1.579,0.967,1.044,-0.649,-0.803,0.357,0.563,1.237,-0.708,-0.209,0
1.031,1.094,-0.267,0.084,1.831,0.116,0.172,0.115,-1.338,-0.534,0.31,0.448,-1.183,0.872,0.208,-1.355,0.557,-2.154,1.192,0.905,-0.01,0.428,1.404,-0.079,-0.212,-0.943,0.048,-0.235,0.606,-0.416,-0.116,-0.417,-2.105,0.72,-0.305,0.502,1.414,1.282,-1.779,0.015,0.801,2.187,-1.514,0.793,1.168,0.384,0.995,-0.508,-0.594,-0.034,0
-0.554,-0.786,0.702,0.551,-0.884,-0.132,0.387,1.454,-0.45,-0.064,1.893,-0.003,0.329,-0.375,1.47,-2.115,0.19,-2.497,0.651,-0.343,0.64,0.211,-2.576,0.191,-0.691,0.949,1.247,-0.722,0.63,0.807,1.736,0.042,-0.88,1.353,0.775,-2.38,-1.155,-0.604,0.189,0.933,0.895,-1.315,-0.105,-0.24,-0.799,1.546,-0.515,-0.659,0.888,0.188,0
0.601,-1.03,-0.043,0.162,-0.084,-0.723,0.645,0.377,0.749,0.685,2.135,1.723,-0.92,0.784,-1.291,-2.09,0.429,-1.84,1.408,0.087,1.222,1.219,-0.723,0.543,-0.471,0.013,0.6,0.074,-0.266,-1.825,0.495,2.358,-0.29,0.24,-0.869,1.882,0.08,-0.852,-1.656,-0.078,0.76,0.794,-1.334,-1.292,-0.263,0.086,0.19,0.225,0.797,0.03,0
0.833,1.831,0.134,-0.739,-3.716,2.145,-0.449,1.067,0.105,-0.318,-0.56,-0.027,-0.164,-0.317,0.113,-1.295,1.375,0.508,0.019,-2.104,0.865,-0.06,-0.975,0.499,-0.999,1.193,-0.754,-2.077,1.275,0.524,0.686,-0.199,-0.607,0.878,-0.94,0.985,0.85,0.998,-0.781,-0.288,-0.008,0.057,-1.208,0.252,-0.09,0.979,-1.804,-0.053,-0.519,-0.445,0
-0.866,1.471,0.382,0.15,0.399,0.445,0.183,-0.795,0.98,-1.087,-0.44,-0.652,2.532,0.902,0.623,-0.506,0.131,-0.656,0.936,-1.068,1.773,-0.616,1.22,0.645,1.049,0.193,1.169,-2.021,1.323,1.029,-0.805,-0.521,-0.293,0.356,1.033,0.875,-1.036,0.854,0.644,-0.158,0.912,1.432,-0.205,-0.709,-1.1,-0.199,-0.838,-0.502,-2.021,-0.356,1
1.141,0.805,-0.053,0.253,-1.736,-0.174,0.125,-0.441,-0.379,-1.858,-0.862,-0.775,-0.487,0.597,0.273,-0.171,-0.581,-1.891,0.571,-0.529,-0.177,-0.001,0.036,0.876,-1.288,0.607,-0.471,1.035,-0.701,0.799,0.185,-0.223,0.919,-0.662,1.209,1.017,0.075,1.162,-0.714,-0.84,-0.062,-0.221,0.581,-0.833,-1.502,0.103,-0.082,-0.541,0.679,-1.703,0
0.609,0.165,-2.083,0.004,1.268,0.046,1.132,0.162,1.285,0.534,0.661,-1.629,-0.213,0.46,-0.061,-0.49,-0.743,0.018,1.191,-1.266,0.053,1.535,-0.983,-1.056,2.489,-0.177,-0.549,-0.988,0.854,-0.354,0.746,1.411,-1.609,-1.02,0.862,-0.756,-0.567,-1.171,-1.0,-0.685,1.334,-0.424,-1.544,-0.347,-0.369,1.421,2.014,2.931,-0.919,0.333,1
1.46,-1.453,0.746,1.063,0.417,1.077,0.536,0.665,-2.249,-0.778,-0.321,1.842,-0.369,-0.151,-2.509,0.623,-0.301,-1.116,0.44,-2.256,0.105,1.819,0.133,0.143,0.532,0.829,-1.058,0.482,0.271,1.14,-0.528,-0.708,1.042,-0.649,-0.654,-0.402,0.238,0.549,1.085,0.385,0.725,0.64,0.362,-0.737,-0.976,-1.572,1.105,0.049,0.385,-0.739,1
1.394,-1.038,0.777,-0.503,0.67,1.178,-0.414,0.658,-0.094,-2.123,0.974,0.65,-2.129,0.504,0.091,-1.073,1.412,-1.065,-1.479,1.316,-1.408,-0.073,0.993,-0.361,-0.255,-0.72,-0.811,0.055,-0.863,0.005,1.091,-0.051,-0.922,1.306,0.511,-1.424,-0.399,0.47,-1.226,0.03,-0.522,-1.425,0.518,0.217,-0.256,1.059,-0.512,0.734,0.754,1.034,1
-0.358,-0.204,1.879,-0.592,-0.018,-0.633,0.388,0.148,-3.06,-0.063,0.077,-1.124,-0.372,0.836,-1.636,-1.221,1.256,-0.583,-0.799,0.795,-1.019,0.911,-0.344,0.969,-0.448,-0.344,0.397,1.469,-0.132,-0.12,1.038,1.077,-0.065,1.622,-1.076,-0.031,0.796,-0.131,1.294,0.579,-0.502,0.406,-0.539,-0.161,0.204,-0.956,0.901,0.909,-1.269,-0.897,0
-0.199,0.369,-0.98,-0.109,0.249,3.568,-0.325,-2.277,-0.409,-0.345,0.211,-1.517,-0.015,1.077,0.21,0.162,-0.687,-0.266,0.978,-1.61,0.175,1.151,-0.621,2.012,-1.4,0.751,-1.482,-2.807,-1.07,-2.3,0.925,1.556,-2.145,-0.892,0.696,-1.365,-1.013,-0.205,1.366,-0.5,-1.873,-1.92,-1.977,0.303,-0.859,0.288,0.945,-0.867,-1.021,-1.578,1
-0.639,-1.836,0.382,0.73,-0.6,-1.2,-0.05,0.342,0.3,0.349,-1.258,-0.332,-0.496,0.58,1.11,-0.54,-1.235,-1.86,-0.078,-0.508,0.877,-0.453,-1.267,-1.035,1.589,0.982,-1.833,1.686,0.911,0.482,-0.965,1.443,0.725,0.266,-0.458,-1.424,-1.513,0.029,0.495,-2.329,0.079,0.942,-0.212,0.444,-0.117,-0.372,0.183,-0.479,-0.361,-0.95,0
0.507,-0.372,-0.761,-0.637,-1.201,-2.024,0.143,-1.642,-0.241,1.723,-0.144,1.239,1.064,0.629,0.545,1.306,1.737,0.946,1.326,0.872,0.084,1.946,1.743,1.61,-1.75,-0.328,0.37,-1.561,0.64,-0.659,-2.538,-0.14,0.009,1.407,-0.976,0.387,1.021,-0.673,0.904,-2.199,-0.242,0.681,-1.151,-0.295,0.351,0.161,0.487,-0.025,0.42,0.362,1
-0.643,1.316,-0.954,-1.411,-0.126,2.395,1.023,-0.818,0.776,2.426,0.144,-1.209,-0.695,-0.493,-0.007,0.615,0.87,1.63,-0.296,0.702,-0.025,-0.318,0.278,-0.365,0.632,0.645,-1.409,-1.872,1.734,1.926,-0.046,1.939,-0.113,-0.13,0.363,-1.011,-0.919,0.379,0.218,1.748,-1.508,-0.285,0.677,1.499,-0.547,1.407,-1.081,0.187,-1.335,-0.303,1
0.166,0.834,-1.006,-0.697,0.341,1.927,0.145,1.428,-0.572,-0.832,0.047,-0.816,-0.7,-2.437,-0.347,-0.527,-0.74,-0.464,0.267,-1.087,-1.606,0.354,-0.792,-0.637,-1.013,0.547,-0.285,1.178,-2.282,0.69,1.798,1.261,0.094,-0.33,0.153,-0.44,-1.655,0.133,3.045,-1.253,-0.547,0.559,1.444,0.697,-0.172,0.526,0.877,-0.148,0.825,0.437,1
-1.076,-1.272,-1.522,0.624,2.56,-0.363,0.69,-0.094,2.086,-0.626,1.767,0.466,0.168,-0.792,1.729,-0.2,-0.68,0.845,1.092,0.853,-0.501,0.774,-0.398,-0.537,0.859,0.045,-0.637,1.087,0.336,1.51,-2.004,-0.292,-0.531,-2.262,-1.339,0.037,-0.676,-1.601,0.879,-0.553,-0.392,-0.424,1.713,-0.358,0.477,0.553,-1.119,0.488,0.129,-1.261,1
-2.663,0.777,-1.448,1.473,-1.234,0.136,1.002,2.057,0.7,-0.059,0.006,-0.748,-1.135,0.824,0.241,0.881,1.344,-0.606,-1.565,-0.916,0.187,-0.746,1.569,-1.303,-0.74,-0.658,2.588,0.126,0.898,0.133,2.009,-0.002,0.355,-0.481,0.805,-1.562,-0.239,0.359,3.457,-0.202,-0.687,-0.463,-0.186,-0.089,-1.502,0.616,-1.831,0.517,0.326,0.581,0
-1.386,-0.914,-1.299,-0.755,1.23,0.687,-0.638,-0.796,-1.064,-0.636,-2.875,-1.082,-0.704,-1.979,-0.687,0.216,-0.788,1.298,-1.75,0.201,-0.851,-0.077,0.687,0.326,-1.42,-1.262,0.505,0.895,0.387,-0.579,-1.03,1.728,-2.538,-0.438,1.915,-0.226,-0.458,-0.584,1.139,0.162,0.45,1.774,0.22,2.863,0.049,1.002,-0.492,-0.291,0.386,-0.35,1
-1.615,-0.432,-0.757,0.551,-0.197,-1.36,0.868,1.311,0.982,0.257,-0.835,0.449,-0.059,-0.244,0.177,0.252,-0.635,0.402,0.62,-0.263,-0.001,0.142,-0.562,-0.46,1.209,1.935,1.294,-0.517,-1.13,-0.465,-0.691,-1.462,0.419,-0.377,1.112,-1.443,0.039,0.349,-0.574,0.895,-0.219,1.204,0.301,-0.418,-1.216,0.659,-0.71,-0.376,-1.244,-1.214,1
-0.365,-1.241,1.152,-0.102,-0.13,0.866,-1.203,1.021,0.4,0.484,1.572,-0.527,0.747,2.852,1.482,-0.283,-0.358,0.432,-0.45,-1.154,-0.351,-0.768,-0.381,-0.875,0.555,-0.825,-2.246,-2.231,-0.602,-0.434,1.072,0.064,-0.765,0.215,-1.178,0.415,0.196,-1.153,-2.067,-0.487,-1.22,0.787,0.057,-1.933,0.836,0.377,0.655,-0.09,1.248,-0.519,1
-0.153,0.424,-0.625,2.137,-0.234,-2.041,-0.603,0.328,0.842,0.101,-0.956,0.487,0.339,-0.76,-0.787,1.092,0.766,0.813,-0.55,-0.221,-1.12,0.126,-0.016,0.635,-0.532,-0.474,-1.648,-0.833,0.511,0.502,1.506,-0.139,0.602,-0.453,0.422,1.731,-0.416,-0.23,-0.944,0.057,-0.026,-0.748,-1.032,-1.776,-1.379,0.592,3.027,0.816,-0.068,-0.258,1
-1.659,-1.174,-1.434,1.436,-0.503,-0.164,1.858,-1.422,0.91,-0.325,-0.202,0.569,1.189,-0.373,-1.999,-0.874,0.001,-0.345,-0.896,0.057,-0.234,0.607,1.62,-0.687,1.568,1.446,0.738,-0.954,0.773,-1.064,-1.065,0.17,0.268,-0.047,-0.359,0.344,0.875,0.644,0.163,2.001,-0.681,1.954,-0.954,-1.009,0.576,1.888,-0.453,0.088,0.293,1.289,1
1.043,0.292,-0.829,2.621,-1.317,1.677,0.325,1.164,0.362,0.881,-1.43,-1.432,0.041,-0.523,-1.338,-1.679,-0.929,-0.726,2.091,-0.325,-0.527,1.85,-1.977,0.121,-0.445,0.308,-0.589,1.989,-0.785,-1.046,-0.781,0.306,-3.349,-1.444,-0.859,1.161,0.301,1.323,0.279,1.818,-1.059,-0.279,-1.024,3.097,-0.138,-0.979,0.429,0.971,-0.469,0.228,0
-0.299,0.279,-1.144,0.244,-0.693,-0.484,-0.241,-1.047,-1.253,-1.503,0.666,-0.938,0.444,-1.195,0.393,1.157,-0.974,-0.4,0.12,-1.08,-1.12,0.097,-0.412,-0.699,-0.545,0.468,-1.088,-0.706,-0.383,1.029,-1.432,-1.199,-1.837,0.062,-0.776,1.165,-0.846,-0.714,0.9,0.087,-0.851,0.123,0.39,-0.868,-0.24,0.672,1.523,-1.129,0.072,0.224,1
-0.086,0.84,0.679,0.866,-0.069,0.009,0.164,0.471,-0.938,-0.671,-0.404,0.224,-0.343,0.214,-0.929,0.563,-1.002,-1.563,-0.786,1.186,1.66,-0.045,0.874,0.713,-1.289,-0.291,-1.265,-0.216,0.655,0.035,1.163,-0.126,-0.961,1.446,-0.846,0.66,0.92,0.51,-1.751,0.803,0.174,-1.789,-0.504,0.843,-0.753,1.204,-0.674,-2.346,0.632,0.803,0
-0.587,0.881,0.498,-0.793,1.516,-0.811,-0.357,0.216,0.756,-2.861,1.316,0.264,2.201,1.296,-0.261,0.163,-0.517,-0.778,0.562,2.096,-0.025,-0.952,2.348,1.251,0.671,1.667,-1.294,0.169,0.066,0.101,-0.047,-0.563,-0.85,-0.26,1.437,0.987,0.155,-0.186,-0.489,-0.519,-0.525,-2.056,-0.149,-0.027,-0.853,0.934,0.664,2.605,-0.1,-1.807,1
-1.01,0.759,0.412,-0.771,1.485,-0.008,-0.367,0.522,1.299,0.044,0.838,-0.344,0.725,0.244,-0.136,2.43,-1.317,-0.345,1.617,-2.465,-0.985,-1.125,-0.09,1.156,-0.088,1.834,-0.049,1.26,-0.782,0.588,0.221,-0.509,-1.532,-0.916,0.101,-0.011,0.446,1.475,-0.429,-1.225,1.191,-1.223,-0.032,0.379,-0.1,-1.103,-0.463,-0.472,0.567,1.321,0
