feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
1.037,0.277,0.327,0.852,-1.743,1.822,-0.042,1.571,-0.843,0.74,0.337,0.811,-0.666,0.291,1.426,0.807,-0.594,0.756,0.494,-0.29,0.167,-0.162,0.393,1.053,-0.124,0.463,-0.57,-0.834,1.358,0.615,2.732,2.785,1.299,0.412,-1.604,0.24,1.621,1.514,-0.543,0.086,-0.384,0.29,-0.576,0.663,1.613,0.11,1.398,1.717,0.586,-1.792,1
-0.979,-1.335,0.1,-0.319,0.139,0.472,-0.645,0.045,0.188,-1.316,1.251,0.238,1.463,0.553,0.355,0.459,-0.412,-2.137,-1.038,0.531,1.045,-0.977,-0.238,1.111,1.803,1.191,0.366,1.015,0.029,-1.065,-1.312,0.102,0.706,1.401,-0.093,-0.617,0.325,0.765,-0.776,0.43,-0.244,0.922,-1.479,-0.212,-0.024,-1.461,0.608,0.781,-0.433,1.133,0
0.087,-0.024,-1.29,0.904,-1.113,-0.88,1.247,1.147,-0.501,-0.357,0.812,0.459,1.646,2.011,0.428,1.255,-0.812,1.018,0.443,0.883,0.2,-0.883,-0.297,0.769,0.677,-0.01,2.375,-0.037,-1.144,-0.001,-0.026,-1.531,1.336,0.838,0.147,1.653,-0.351,-0.928,1.391,2.292,1.302,-0.554,-2.002,0.7,1.296,-0.9,0.267,0.975,0.54,0.459,0
1.273,-0.884,0.125,0.631,-0.26,2.053,-2.107,0.605,0.969,0.545,0.45,-0.881,0.225,-0.096,-1.147,0.553,-0.226,0.269,0.001,-0.598,0.541,0.45,-0.868,0.008,0.544,0.313,1.948,1.052,1.689,0.891,0.148,-0.097,-0.914,-1.078,-1.209,-0.996,1.143,-1.801,0.028,0.856,0.004,-0.329,2.437,-0.217,0.121,0.964,-1.541,0.584,0.835,-0.454,0
0.869,0.182,0.726,2.734,-0.598,0.333,-0.418,-0.632,0.268,-0.438,1.154,0.393,-1.457,0.083,-0.121,-0.546,-0.839,-0.792,-0.792,-1.258,-0.684,0.982,-0.898,-0.696,-0.331,0.838,-0.469,2.171,-0.226,1.001,0.262,-1.359,-0.293,1.473,-0.209,-1.056,0.298,0.689,-1.033,1.878,0.799,-1.54,1.272,-0.553,-0.12,2.211,0.076,1.503,0.274,-1.859,1
-0.996,-0.235,0.893,-1.164,0.086,0.78,0.77,-1.819,0.395,-0.14,-0.384,-0.967,-1.575,-0.386,0.362,-2.354,0.024,0.166,-2.46,-0.162,-0.169,-1.329,-0.019,-1.215,0.605,0.561,-0.526,0.352,0.453,0.189,0.178,-1.147,-0.04,1.07,-0.513,0.206,1.743,1.149,-0.089,0.47,-0.673,-1.885,-0.887,-0.201,0.185,-1.379,0.179,0.14,-0.076,1.38,0
2.119,-0.57,-1.195,0.456,0.64,1.007,-0.6,0.552,1.655,0.04,-0.385,-0.302,0.985,1.533,0.651,0.245,-0.007,0.363,0.145,1.62,1.609,1.974,-0.408,0.818,0.135,-1.29,-0.339,-0.967,0.267,-1.094,0.191,-1.147,0.432,1.679,-1.529,0.044,-0.628,-0.288,0.629,-1.05,-0.282,-2.403,-0.015,1.029,0.158,0.13,0.984,0.16,0.75,0.298,0
-0.691,-1.459,0.964,2.0,-0.349,-0.753,0.238,-0.893,0.287,1.853,1.086,0.622,-0.44,-0.559,-2.674,2.098,0.859,-0.343,-1.158,0.639,0.471,1.208,0.068,0.839,0.121,-0.634,1.09,-1.671,-0.712,0.015,-0.399,0.326,-0.227,-0.578,0.44,0.138,1.977,0.893,-2.954,0.03,0.067,-0.766,-0.887,-1.191,1.072,-0.061,1.575,-0.207,-1.059,-0.486,1
0.876,0.712,1.176,0.89,0.59,-0.036,0.956,0.74,-0.232,-0.276,-0.001,0.286,0.171,-0.804,0.883,-0.181,-1.76,1.241,2.164,0.076,1.166,0.882,0.026,-1.745,-1.601,1.447,-0.537,-0.175,1.308,0.357,0.579,-1.446,0.824,0.266,-0.214,-0.372,0.673,0.375,0.405,0.837,-0.133,1.565,0.266,0.039,0.236,-0.768,-1.652,0.247,-0.908,0.542,1
-0.24,1.123,-0.673,-0.53,0.136,-0.317,-0.303,-0.204,0.962,-0.34,0.29,0.479,-0.666,-1.444,0.078,1.171,0.007,-0.086,0.708,-0.827,1.353,-1.437,0.953,-1.147,-1.735,0.057,-0.45,1.419,-0.964,1.15,-0.081,-2.655,-0.074,0.748,0.757,1.15,0.928,-1.359,1.67,-1.26,1.786,0.978,-0.931,-0.854,-0.347,0.784,0.579,0.344,-0.162,-0.967,0
-0.621,-0.351,1.143,0.02,0.387,-0.504,-0.43,-0.023,0.026,0.958,0.42,-0.16,1.071,-0.039,0.709,-0.536,-0.183,-0.68,-0.365,2.255,0.974,-0.534,-0.351,-1.148,-0.794,0.499,-0.087,-0.56,0.027,-0.046,0.329,3.0,-1.115,-0.422,1.209,2.54,0.588,-0.321,-0.626,-0.138,0.659,-1.021,-1.435,0.302,-1.313,-0.632,0.616,-0.293,-0.919,-0.992,0
2.124,-2.07,-0.052,-0.829,1.789,-0.321,-2.34,-0.764,-0.407,0.58,0.937,-2.644,-0.174,-2.022,0.015,-1.426,0.246,1.55,-1.361,-0.198,-0.728,1.494,-0.717,-0.503,-0.957,1.476,-0.656,-1.77,-0.715,-0.833,0.007,-0.623,-1.66,-0.848,0.55,-0.997,2.108,-0.246,0.421,2.044,-1.829,0.95,0.038,-0.642,0.313,0.583,-1.05,0.152,0.742,-0.333,0
-1.157,-0.123,-0.267,-0.491,1.759,-1.429,-0.361,1.35,1.039,-0.672,0.04,-0.15,-0.37,-0.785,1.818,-0.36,-0.128,-0.889,-0.742,1.449,-1.123,2.63,-0.369,0.655,-1.296,-1.552,-1.931,0.495,1.425,0.861,1.866,0.506,-1.07,-1.379,0.314,-0.156,-0.886,0.86,-1.228,-0.972,-1.363,0.594,0.035,0.297,-1.302,0.531,0.578,-1.108,0.523,-0.037,0
-2.018,0.362,-0.291,-0.115,-0.564,-0.097,0.771,-0.219,0.541,-0.907,1.822,-0.427,1.245,1.728,0.071,-0.539,-0.067,0.403,0.38,0.929,0.814,0.433,-0.283,0.285,-0.29,0.55,1.803,1.349,0.906,0.841,0.313,0.093,-1.251,-0.176,0.011,-0.903,0.505,-0.892,-0.933,1.144,-0.135,-0.148,-1.387,0.047,0.141,0.358,-1.585,0.763,0.854,-0.089,0
1.353,-1.725,0.634,3.104,-0.454,0.949,-0.501,0.478,1.623,-1.32,-0.97,2.783,0.687,-0.472,-0.501,-0.882,-1.37,0.805,1.627,0.722,0.557,-0.129,-0.258,-0.862,-1.251,-0.064,0.595,2.068,1.164,0.393,0.27,-0.374,-1.396,-1.785,-1.216,-0.151,0.196,0.182,0.363,-0.825,-2.032,-0.231,0.282,0.745,0.473,-0.844,0.503,-0.675,-1.776,0.221,0
-1.549,1.06,-1.726,-1.079,0.654,0.481,0.112,0.419,-0.24,-0.814,0.419,1.462,1.745,0.024,-1.02,0.884,1.495,-0.676,0.994,-2.0,1.528,0.216,-1.188,1.318,-0.437,-0.362,0.496,-0.296,1.439,0.518,-0.14,1.833,-0.328,0.23,0.373,0.862,-1.576,0.207,-0.288,-0.323,0.787,0.458,-0.186,-1.075,0.185,1.679,-0.761,0.225,-2.476,1.629,0
-0.304,1.831,1.825,0.027,0.596,0.758,0.074,-0.289,-0.292,-2.165,-0.945,0.562,1.042,0.849,-0.34,-0.447,1.857,-0.302,0.85,-1.432,0.807,-1.017,-1.447,1.658,0.431,-0.083,0.954,-0.58,2.287,-0.262,-1.203,-1.468,-2.455,-0.074,-0.299,0.144,0.367,1.291,-0.393,-0.266,0.063,1.86,-0.392,-0.486,1.161,0.076,-1.571,1.564,-0.111,1.56,0
-0.201,-0.886,-1.408,-0.884,0.38,0.414,0.787,0.654,1.401,0.652,-0.279,0.474,-1.426,-0.137,-1.538,-0.4,-0.454,-1.137,-0.053,0.197,-0.181,-0.527,1.452,0.649,0.486,-0.286,-0.758,0.195,-0.806,-1.012,1.515,1.183,1.84,-1.358,-1.108,-0.105,0.474,1.256,-0.163,0.904,-0.092,1.393,0.415,0.011,0.002,-1.459,-1.857,-0.115,1.134,-0.503,0
-1.616,-1.604,0.527,1.265,0.274,-0.836,-0.084,0.774,0.483,0.167,0.115,1.172,-0.492,0.43,-0.662,1.782,-1.012,1.703,0.886,-1.103,0.895,-0.896,-0.146,-0.134,-0.605,0.114,0.738,0.076,0.553,0.671,0.459,0.712,0.898,0.181,0.475,-0.344,0.545,0.939,0.966,1.68,-0.362,0.391,0.389,0.255,-0.118,0.553,-0.597,0.246,0.366,1.642,1
-0.522,0.892,-0.464,1.024,1.255,2.608,-0.096,-0.14,-1.594,-0.715,-0.353,0.467,0.034,0.835,-0.732,-0.979,-0.113,-0.881,-0.484,1.479,-0.009,-0.285,-1.858,1.557,1.612,1.267,0.227,-0.467,0.124,2.227,0.948,-0.009,-0.215,-0.993,0.228,1.115,0.676,0.956,-1.359,-0.686,-2.256,1.306,-1.581,0.397,0.207,-0.275,1.066,-0.241,-1.524,-0.616,0
0.802,-0.078,-1.22,-0.168,0.166,-0.824,0.345,1.045,-0.097,-1.119,-0.624,-1.496,1.885,0.463,0.731,-0.853,0.034,0.286,0.983,0.403,-1.143,-0.711,0.237,-0.124,1.673,-2.022,1.826,0.772,1.44,-0.33,-0.945,-0.517,-0.492,0.582,-0.875,1.16,-1.416,0.543,-0.417,-0.815,-0.022,0.586,-1.515,1.765,-0.067,1.808,-1.809,0.224,-0.428,0.27,0
-0.367,1.402,0.768,0.679,-0.31,-0.476,0.678,-0.046,-3.034,-1.103,-0.463,-0.448,-0.6,0.035,-0.294,0.404,1.582,0.209,-0.254,0.682,1.616,-2.633,0.329,0.161,-0.109,0.343,0.436,-0.996,0.938,-0.099,1.324,-0.027,-0.485,0.255,-1.726,-1.534,-0.057,-1.4,-1.067,-0.734,-0.126,0.747,0.984,-0.794,0.143,-0.098,0.124,1.495,0.145,1.849,1
-1.024,-1.124,0.312,-1.694,1.361,-1.447,0.622,-2.008,-0.363,-0.284,0.307,0.828,0.309,0.8,-0.145,0.103,-0.875,0.557,0.82,-0.854,1.742,0.067,0.928,1.058,-1.01,0.161,-0.328,-1.74,1.697,0.047,-0.089,-0.344,0.804,-0.263,-0.693,-0.396,1.716,-1.212,-0.223,1.203,1.485,-0.875,0.339,0.12,2.033,-0.01,-1.924,-0.262,-1.811,-0.898,1
1.22,0.935,1.327,0.492,1.86,-0.119,-0.772,-0.573,0.133,2.302,-0.018,-0.429,0.95,-1.437,-0.038,-0.757,0.656,0.739,-1.338,-0.043,-0.147,0.067,-1.325,1.157,0.435,-0.382,0.517,0.223,-0.429,0.036,-1.847,0.838,2.262,0.691,-0.153,0.876,-1.108,1.486,1.212,1.141,0.0,-1.505,0.468,0.9,-1.1,-0.396,0.134,-0.46,-0.805,-2.036,0
1.765,0.434,0.183,1.396,0.695,0.638,-0.099,1.192,-2.925,-0.177,0.495,0.102,-1.38,-0.476,0.206,1.077,-0.436,-0.494,0.825,-0.402,1.056,-0.671,-0.025,-0.236,0.362,1.213,0.769,1.108,-0.419,-0.143,-0.89,-2.238,-1.385,-0.882,-1.544,-0.617,-0.499,0.584,0.257,1.684,-1.511,-0.799,-1.367,-0.558,-0.516,0.525,0.582,-0.645,0.709,0.525,0
-0.73,0.486,-0.137,1.218,-0.867,-1.545,0.644,1.189,-1.124,0.657,0.193,0.865,0.705,1.182,0.064,1.26,-1.641,-0.026,-1.283,0.389,-1.124,-1.558,0.424,1.449,-1.259,0.171,-0.234,1.043,0.723,0.169,-2.718,-0.091,0.055,1.347,0.811,0.731,0.33,-2.008,0.753,-2.085,-0.169,0.747,0.049,-0.215,2.558,-0.428,-0.847,-0.424,-0.618,-0.608,1
-1.08,-0.647,-0.925,-0.262,-0.178,0.161,-2.1,-0.563,0.08,-1.491,0.473,0.234,0.04,1.431,0.304,0.423,0.705,0.796,-0.504,-0.117,0.544,0.481,0.253,0.995,1.089,-1.146,0.439,1.601,0.04,-1.306,0.275,2.24,-0.977,1.762,-1.1,0.762,-1.381,-0.221,1.54,2.262,0.748,-2.541,-0.67,0.633,-0.644,-0.443,2.125,0.437,2.373,-0.622,0
-3.059,0.823,1.129,1.006,-0.697,-1.125,-0.827,-1.171,-0.609,-0.096,0.992,0.247,-0.647,1.059,-2.886,-1.764,0.477,-0.737,0.781,0.713,0.282,-1.455,0.073,1.212,0.651,0.301,1.979,-0.34,-0.843,0.715,1.204,1.38,-0.198,0.015,0.641,1.319,0.161,0.414,-0.507,-1.223,0.866,0.238,1.126,0.38,-2.319,-0.793,-0.689,2.041,-1.334,1.74,1
-0.372,1.683,-0.516,0.775,-1.758,-0.058,-0.916,1.565,1.177,-0.699,0.09,-0.155,-0.234,0.412,0.588,-0.316,-0.06,1.965,-0.293,1.239,0.953,-0.016,1.632,-0.045,-1.018,0.989,0.211,-0.179,1.373,0.026,-0.352,-0.158,-2.505,0.028,0.349,0.381,1.108,-0.947,0.056,-0.143,1.187,0.327,-0.17,0.508,-0.491,-2.602,-1.471,1.079,-0.281,0.031,0
-0.028,-0.328,1.387,1.956,-1.158,-2.182,0.016,-0.838,0.452,0.172,-0.879,-0.538,-1.687,2.575,-0.56,-0.746,-0.584,0.644,-1.727,0.611,0.245,-1.304,0.29,0.807,0.278,0.92,-0.439,0.972,-0.934,0.556,0.468,0.831,-1.887,1.668,0.845,1.166,1.264,1.633,-1.19,-0.881,0.279,1.131,-0.969,-1.266,0.061,0.177,0.981,-0.576,1.276,-1.371,1
0.093,-0.111,-1.338,1.032,-0.157,-0.532,0.688,1.819,-0.669,-0.874,0.558,1.483,-1.719,-0.798,0.912,0.617,-0.511,0.484,0.919,1.199,-0.192,-1.1,0.203,1.958,-0.363,-0.969,1.059,-0.474,-0.947,0.354,1.1,-0.933,-1.239,-2.825,-0.939,0.22,1.004,0.309,-1.749,-1.359,-1.218,1.144,-1.213,1.115,0.239,0.2,0.026,-2.192,-1.17,-0.017,0
-1.538,0.089,1.11,-0.02,-1.187,1.197,-0.23,-0.542,-0.718,1.583,-0.088,-0.586,1.198,-0.203,0.507,0.742,0.274,-0.337,0.773,-0.633,0.593,0.442,-1.596,-0.399,0.386,-1.777,0.352,-0.159,1.612,-0.547,-1.319,1.237,0.172,-0.003,0.556,1.091,0.37,-1.343,-1.449,0.43,-0.736,0.514,0.985,-0.979,0.148,0.76,-0.199,-0.467,1.455,-0.005,0
0.987,-0.302,1.513,-0.288,0.085,0.911,0.403,0.196,0.299,-0.923,1.489,1.158,-0.535,0.185,0.776,-0.471,1.344,-1.855,1.086,-0.532,0.231,0.844,0.867,0.744,0.55,0.898,1.415,1.467,0.658,-0.389,-0.737,0.978,-1.92,0.927,-1.974,-0.139,-1.416,0.907,-0.239,-0.649,-0.273,-0.323,0.559,2.024,-0.123,0.463,0.455,-0.325,-0.126,-1.135,1
0.581,-0.061,0.97,0.01,-0.029,0.03,-1.289,0.96,0.32,0.606,-0.036,-0.813,-1.249,1.011,-0.873,-1.835,0.214,0.265,-0.257,0.615,1.187,-0.632,-0.559,-0.238,0.748,0.043,-0.497,1.235,-0.795,0.623,-1.574,-0.776,-0.226,-0.001,0.647,-1.966,-0.246,-0.764,-0.605,2.103,-0.669,0.621,-1.121,-0.859,1.016,-0.194,0.231,0.044,-0.346,-0.365,0
0.945,-0.864,-1.168,-0.585,-0.914,0.031,-2.41,-0.428,0.117,1.884,0.808,-1.69,-0.779,-1.007,0.971,0.714,-0.848,-1.066,0.029,-0.257,-0.576,-0.435,-0.352,-0.195,-1.193,0.364,0.644,-0.259,1.421,-0.084,1.439,-0.489,-1.091,1.136,-0.233,-0.635,0.878,1.014,0.481,-0.038,0.626,-0.172,-0.872,0.197,-1.456,0.778,-0.31,-0.21,1.953,-1.018,0
-1.074,0.624,0.474,-0.234,-1.068,0.69,0.958,0.298,1.331,0.346,-0.868,0.147,0.417,-0.815,-0.453,-0.788,0.666,-0.038,0.853,0.238,-0.548,0.636,-1.175,0.442,0.41,-1.583,0.306,0.317,-0.562,-1.199,-0.499,0.313,-1.253,-0.924,-0.8,-0.066,1.18,1.184,1.078,0.109,-0.832,0.41,0.767,-0.766,-0.698,-1.078,1.407,0.288,0.556,0.068,1
-1.574,-0.825,-2.251,0.146,0.146,2.982,1.003,-0.666,-0.729,-0.122,-0.315,1.136,-0.762,-0.111,-1.43,0.197,-1.686,-0.367,-1.071,1.186,-2.135,-0.108,-0.124,0.157,1.009,-0.986,-0.067,-0.751,1.06,0.325,1.29,-0.8,-0.69,1.452,1.573,0.183,-1.481,-0.253,1.365,0.227,-1.033,2.337,0.222,1.081,-1.149,0.385,1.271,0.531,-1.073,-0.11,0
-0.221,0.027,-0.408,0.83,-0.75,-1.03,-1.469,-0.945,-0.872,0.23,-0.755,-0.127,-1.898,-0.726,-1.002,-0.422,-1.098,0.907,0.724,0.457,-0.453,-0.81,1.296,0.244,1.264,-0.196,-0.339,-0.413,-0.754,0.163,-0.837,-0.501,-1.0,0.428,-1.302,-0.585,0.311,-1.002,0.106,-0.454,-0.069,-0.339,1.154,2.728,0.537,-0.182,-0.674,0.32,0.94,0.939,0
-1.043,0.532,0.651,0.76,-0.014,0.618,-0.405,-0.884,1.141,-0.446,-0.428,0.037,-1.238,0.878,-1.565,0.694,0.172,-0.814,0.579,0.545,-0.241,-1.738,-0.026,-0.331,-1.317,-0.508,-1.722,-1.356,-0.681,0.206,-2.831,0.625,1.299,-0.64,0.229,0.68,-0.907,0.659,-0.218,0.122,0.247,-0.421,-0.666,0.792,0.303,1.244,-0.601,-0.783,0.736,-0.138,0
0.224,0.636,-0.625,-1.582,-0.797,-0.141,-0.378,-1.378,0.16,-0.516,0.379,0.506,-0.677,-0.388,-1.162,1.703,-0.936,0.085,0.843,-0.018,1.497,0.277,-0.328,1.779,0.731,0.442,-1.041,0.299,1.357,0.682,0.49,-0.693,0.161,0.478,-0.665,0.635,-0.173,0.314,0.451,-1.655,1.08,-0.128,0.448,0.305,-0.743,-0.713,0.458,0.341,0.617,-0.78,0
0.808,-0.54,-0.547,1.032,-1.581,-1.517,1.218,0.048,1.112,1.307,0.87,-1.794,-0.108,-0.643,-1.556,0.578,-0.699,-0.943,0.683,-1.141,0.243,-0.285,-0.868,1.361,0.083,-0.106,1.165,0.455,-0.443,-0.242,0.641,1.633,-1.742,-0.198,0.658,-1.183,0.537,0.512,1.098,1.17,-0.724,0.681,-1.606,0.26,-0.054,-0.888,1.47,0.665,-1.131,-0.116,1
-0.32,-0.185,0.767,0.11,0.177,0.076,-0.738,0.968,-0.403,0.51,0.632,-0.86,-1.187,-0.267,-0.516,-0.088,0.603,-0.883,-0.038,-0.752,-2.017,-0.69,-0.601,-0.805,-0.712,-0.827,-0.146,-0.018,1.132,-2.551,-0.294,-1.034,0.709,2.749,1.117,-0.259,-0.796,-1.762,-0.519,1.737,1.028,-0.983,-0.252,-0.547,-0.409,-0.428,-0.574,0.348,0.575,1.31,0
-0.252,0.41,-0.289,-0.113,0.516,-0.337,0.661,1.23,0.055,-0.898,0.763,1.138,1.553,0.314,-1.518,-0.986,-0.032,1.003,1.307,0.096,-1.797,-0.336,-1.219,0.082,0.175,-0.404,-1.168,-0.647,0.73,-2.354,-1.928,-0.77,-0.973,0.5,-0.003,-1.371,-0.072,-2.623,1.034,-1.753,-1.413,-0.318,1.496,-0.721,-1.005,-0.195,0.314,-0.296,0.437,0.018,1
1.447,1.029,0.489,-0.301,-2.588,0.475,1.456,0.043,1.344,0.017,0.884,0.193,0.134,-0.291,0.025,-1.067,0.7,0.522,0.08,-0.824,1.091,0.546,-0.668,-0.342,-0.11,0.607,-0.654,-1.016,0.533,-0.47,-0.211,-0.827,-0.584,-1.4,1.551,-1.294,1.794,0.338,-0.313,-1.194,0.185,0.03,0.842,-0.409,-2.975,0.521,-1.151,-0.018,0.724,-0.162,0
-0.266,0.823,-0.46,-1.005,1.048,1.359,-0.347,-0.773,-1.546,0.121,0.274,-0.081,0.862,-1.411,-0.746,-0.134,-0.001,-0.423,0.234,0.91,0.885,-0.493,0.916,-0.594,0.049,1.164,-0.272,0.387,0.077,-0.919,1.647,-0.729,-1.756,-0.041,0.91,-0.796,0.071,-1.2,-1.668,-0.027,1.368,-0.365,0.142,0.084,0.8,1.983,-0.587,-1.663,0.929,1.588,0
-1.106,0.879,0.356,1.138,-1.124,0.03,0.864,-0.023,0.475,1.394,-1.491,-1.365,0.023,-0.26,-0.544,1.012,0.335,-1.53,0.704,-0.95,1.787,1.547,-0.697,1.333,1.516,-1.076,0.793,-0.896,-0.531,-0.764,-0.311,-0.387,0.48,0.918,0.382,-1.3,0.698,-1.871,0.463,-1.107,-1.017,0.99,-1.176,0.33,-0.572,-2.591,0.38,0.416,-1.077,0.577,1
1.152,-1.68,1.342,-1.105,-0.431,1.509,0.634,0.651,1.108,0.87,0.538,0.754,-1.26,0.772,-1.748,-0.324,1.575,-0.516,-0.446,-0.739,0.479,1.453,-1.5,0.539,-1.002,0.317,-1.246,-1.964,-0.268,0.272,-0.144,1.836,0.799,-1.697,-1.554,-0.785,2.011,0.424,2.391,-0.669,1.056,1.105,-1.395,1.665,0.704,0.569,1.85,1.3,0.812,1.471,0
-1.533,-0.087,-0.504,0.7,1.322,-0.143,-1.061,-0.07,-1.021,1.043,-0.889,1.769,2.323,1.386,0.685,-0.087,-0.564,-0.544,-1.099,-1.568,-0.886,-1.387,-0.594,2.671,-1.122,-0.667,0.868,1.928,-0.332,-0.056,0.238,-0.119,0.157,0.23,0.022,-0.085,-0.504,1.126,-1.783,-0.448,0.302,-0.936,0.442,-1.17,-0.985,-0.734,1.16,-1.427,-1.171,0.439,0
0.704,-0.401,1.149,1.738,-0.56,0.582,-0.119,-0.609,-0.665,-0.075,-0.509,0.855,-0.707,-0.405,-1.438,0.725,-0.154,-0.718,0.321,1.098,-0.745,-0.955,-1.4,1.403,-1.022,-1.117,-1.225,-1.459,1.191,-0.783,1.113,0.55,-1.062,-0.69,0.353,-1.358,-1.371,0.105,0.537,-0.162,0.694,0.121,0.162,0.358,0.781,0.417,1.088,1.323,-0.085,0.379,1
-1.605,1.47,-1.26,-0.635,-0.856,-0.076,0.13,-0.975,1.008,-0.253,2.04,0.6,-0.334,-0.13,0.274,0.474,-1.077,0.298,0.436,0.775,2.572,0.192,0.81,-1.052,0.849,-0.033,0.573,1.414,0.097,0.1,-0.952,-0.857,-1.508,-0.166,-0.89,1.505,0.682,1.398,-0.003,-1.194,0.967,-0.299,-0.515,-0.088,-1.158,-0.227,-1.27,-0.657,-0.26,-1.231,1
0.957,1.242,0.717,0.489,2.494,0.888,-0.399,-0.361,-0.641,0.544,1.525,0.623,-1.274,-0.18,1.421,-0.146,-1.277,0.67,-0.579,-1.069,-2.479,-1.292,0.433,-1.528,-1.299,0.467,-0.324,1.279,0.599,0.598,-1.908,0.452,-0.478,2.316,-1.163,0.339,0.279,-0.098,1.245,2.083,1.518,-0.642,-1.146,-1.207,-0.712,0.369,-0.336,0.322,0.211,1.235,1
1.772,0.661,-1.049,-1.545,0.781,1.127,0.101,0.231,0.101,0.138,-0.117,0.364,-0.408,-1.068,-0.103,-0.388,2.695,0.549,-1.913,-1.53,-0.929,-0.936,-0.977,1.138,0.448,-0.645,-0.031,-0.661,0.296,-1.135,0.378,1.473,-0.616,-0.399,0.633,-0.306,1.297,2.147,0.724,0.985,-1.279,-1.208,-1.83,1.709,0.023,-1.692,1.238,1.186,0.649,0.669,0
-1.094,0.602,0.525,0.081,1.123,-1.362,0.641,1.16,-0.376,-0.876,-0.058,-1.443,0.138,0.937,0.12,0.247,-0.661,-0.813,1.347,1.434,-0.164,-0.356,0.502,0.326,-0.25,1.269,-1.107,0.654,-0.885,-0.862,-1.451,-0.527,1.451,-0.877,-1.241,1.086,0.271,0.377,-0.651,0.724,-1.543,-1.12,2.001,2.026,-0.393,0.627,0.485,-0.557,0.03,-0.226,0
0.308,-0.023,-0.042,-0.911,-0.896,-0.508,0.334,2.485,-0.29,0.519,0.183,-0.173,1.257,1.479,0.331,-0.529,-0.627,0.156,-0.814,-0.2,-1.137,1.134,-1.126,1.136,0.433,0.814,1.325,0.665,-0.254,1.409,1.319,-0.729,-1.133,-1.113,-0.868,-0.063,0.449,-1.016,-1.257,1.527,0.936,0.09,-0.02,-0.707,0.975,-2.883,-1.529,-1.677,1.081,0.567,0
0.804,-0.556,-0.907,0.264,-0.945,0.801,1.287,0.785,-0.488,-0.851,-0.394,-0.798,1.527,-0.061,1.132,-0.394,-0.79,-0.057,0.965,1.854,0.149,0.015,-1.41,-0.569,0.918,1.137,-1.284,0.78,1.819,-1.626,-0.946,-0.78,0.762,-0.86,1.071,1.496,0.135,-0.924,1.298,0.367,0.744,-1.293,0.389,1.512,-1.646,-1.111,0.533,-0.039,0.524,-0.459,0
-0.149,1.156,0.246,-0.504,-1.221,-0.688,0.531,0.553,-0.312,1.161,0.267,1.166,1.411,-0.855,-0.63,0.767,-0.386,0.235,1.859,-0.067,0.284,-0.205,0.401,-0.865,-1.797,-0.266,1.495,0.441,0.494,0.444,2.632,0.404,0.075,1.098,-0.176,0.46,1.281,-0.919,1.304,-0.542,1.802,1.348,-1.028,-0.117,-1.366,-0.515,-0.076,1.172,0.996,1.789,1
-0.942,-0.877,0.491,1.642,0.579,0.788,-0.32,1.562,-1.019,-1.0,0.052,-2.036,0.057,-1.305,-0.005,-0.013,-0.546,-0.235,-0.371,-0.953,0.941,1.294,-1.22,0.068,-0.078,0.44,0.284,1.874,-1.338,0.975,0.744,1.65,-0.583,1.009,0.393,-0.574,-0.601,-0.242,2.174,-2.411,0.619,-0.33,1.147,-0.327,-0.536,0.93,-1.812,-0.193,0.663,-0.118,1
-1.233,0.321,-2.679,-0.607,-0.621,1.402,-0.511,1.19,0.325,2.178,-0.305,1.552,-3.0,1.303,0.43,0.715,0.559,-0.397,0.8,-1.513,-0.3,0.373,0.702,0.146,0.694,-0.568,0.917,0.423,-0.147,2.764,-1.62,1.11,1.715,0.021,1.779,0.69,-0.133,0.182,1.395,-0.593,0.23,0.249,2.091,-0.337,0.014,-0.04,-0.978,-1.299,-1.057,-0.811,0
0.735,1.037,0.271,0.192,2.559,-1.478,-0.751,-0.301,1.14,0.734,0.039,-1.087,-0.618,-1.057,0.293,1.256,-0.002,0.649,2.604,1.043,-1.023,0.209,-1.368,1.413,0.086,-1.488,-0.315,-1.184,1.579,0.189,-0.551,0.086,0.509,0.525,1.495,-0.211,-0.422,-0.717,-0.335,-0.225,-1.337,-2.783,0.851,2.05,2.122,-1.112,0.603,-0.278,-1.343,0.452,1
0.683,2.195,-1.345,0.726,0.843,-0.16,0.975,0.431,0.268,-0.523,0.803,-1.102,1.326,-1.307,-0.71,-0.74,0.388,0.467,-1.03,0.58,-0.35,0.274,0.128,1.568,-0.198,2.19,-0.288,-0.02,-0.626,0.549,2.943,0.277,-1.11,-0.138,-0.162,0.843,-0.126,0.369,0.25,0.749,0.304,-0.065,0.455,0.401,-1.016,0.882,-0.594,-0.879,-0.755,0.721,1
