feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
0.887,0.775,-0.809,-0.108,-0.586,-0.046,-0.686,0.541,-0.463,-0.368,0.212,0.757,-0.03,-1.093,-0.543,-1.172,0.693,0.695,0.647,0.35,1
0.076,0.915,-1.053,-0.127,-0.746,-1.635,-0.083,-0.695,-0.651,-0.414,-2.441,0.097,-1.894,0.39,1.66,-1.555,-3.998,2.023,-0.513,-0.177,1
-0.827,1.451,-0.219,-1.081,1.555,-0.259,-0.637,1.089,1.291,-0.948,0.293,-0.714,1.265,-0.059,-0.225,0.143,-0.634,1.276,-1.141,-0.79,0
1.985,-0.341,1.085,-0.284,0.674,-0.819,-0.294,-1.46,0.179,-0.753,-0.083,-0.466,1.976,0.85,-0.745,-0.12,-0.476,1.066,-2.014,-0.188,0
-0.417,1.264,0.35,-0.606,0.009,0.91,-0.809,-2.902,1.591,0.264,-0.862,-1.784,-0.766,-0.269,0.58,-0.936,-0.114,-0.066,1.139,-1.39,0
-0.478,0.837,-0.617,1.073,0.857,-0.726,0.493,-2.062,1.114,-2.229,0.527,0.046,1.25,-0.755,-0.61,0.975,1.487,1.299,0.04,-1.039,0
-1.433,-0.947,-0.036,-0.526,-1.132,-0.324,-1.579,-3.091,1.275,-1.863,0.633,0.07,-2.439,0.234,0.007,-1.094,1.672,0.243,-0.971,0.211,1
-0.963,-0.595,-0.408,0.197,0.257,-0.11,1.571,1.197,1.483,0.266,-0.729,0.696,-0.305,-0.626,1.157,-1.784,-0.017,1.883,-1.078,-0.017,0
0.03,1.462,0.953,-0.09,-0.316,0.556,-0.191,0.812,0.963,1.528,-0.413,0.047,0.685,-0.198,0.115,-1.338,0.436,-0.423,-1.658,0.063,0
-1.145,-1.436,0.414,1.041,-0.797,0.047,0.389,-2.941,-0.782,-1.163,1.662,0.857,0.308,-0.916,-0.379,0.936,-0.748,0.782,0.004,-3.471,1
0.524,0.887,-0.094,0.029,1.385,-0.671,-0.931,-2.006,-1.292,2.933,0.102,-1.245,-0.377,-0.547,0.307,-0.388,0.289,0.519,0.272,-0.748,1
-0.572,-1.279,-1.442,-0.161,0.615,0.094,-0.116,-0.468,0.057,-0.244,-0.265,0.578,1.533,-0.413,-0.098,-0.387,-2.073,-0.06,0.669,-1.0,0
1.597,0.133,0.724,0.327,0.054,0.835,2.2,-0.343,0.397,-1.074,0.525,-2.318,-1.185,-0.802,-2.427,0.058,-0.728,0.292,-0.641,-1.141,0
0.127,1.162,0.837,1.945,-1.674,0.897,0.811,0.067,-1.545,1.048,0.204,-1.21,-1.399,-0.385,0.458,0.334,0.499,-0.391,-0.503,0.146,0
0.671,0.703,1.431,0.405,0.815,1.777,0.058,0.349,0.648,-0.238,2.507,-1.628,0.781,0.501,-0.697,0.379,0.285,-0.494,0.953,0.731,0
-0.519,0.071,0.391,-0.699,0.518,0.432,0.624,0.081,0.468,1.373,-1.165,1.923,-1.012,-0.048,0.165,1.29,1.566,-0.301,0.483,-0.904,0
0.562,0.413,0.005,-0.189,0.261,-0.947,-0.061,0.229,-0.232,-1.489,1.902,0.078,0.269,-1.716,-0.852,0.478,-0.861,0.701,0.805,-0.406,0
0.148,-1.123,-0.988,-0.773,-0.238,-0.28,1.522,-0.041,-0.384,-0.123,0.139,0.18,1.015,0.179,-1.844,0.517,-1.577,0.44,0.763,-1.3,0
1.515,-0.08,-0.277,-1.76,0.345,-0.1,0.033,-1.431,0.052,-0.296,0.498,0.609,0.431,-0.907,0.359,-0.707,0.276,-0.57,0.504,-0.784,1
-0.984,0.916,-0.478,0.059,1.567,-0.385,1.338,-0.741,-0.197,-1.196,-0.721,0.338,0.204,0.138,-1.641,1.476,0.751,-0.462,-0.722,-0.901,0
-0.317,0.888,1.516,-0.931,0.634,0.691,-0.068,-0.269,0.236,-0.434,-2.288,0.842,-1.096,0.165,-0.753,-0.714,0.048,0.413,-2.464,0.671,0
1.318,-0.882,0.074,-0.357,0.192,-0.651,-0.077,0.1,0.786,-1.534,0.294,-0.779,1.941,0.89,0.678,-1.397,-0.206,-1.636,1.107,-0.395,0
-0.903,-1.279,0.075,0.992,-0.206,0.755,-1.275,0.405,1.679,-1.569,-0.635,-0.77,0.035,-0.31,0.122,-0.122,0.936,-0.285,0.492,-0.056,0
0.056,-0.92,-0.799,0.865,-0.168,-0.642,0.465,-0.72,-0.916,-2.164,1.085,0.145,-0.647,-0.261,-1.266,0.223,0.857,0.706,0.204,0.829,1
1.994,0.12,-0.95,0.317,-0.838,1.276,-1.235,0.917,0.575,0.695,-0.31,-1.29,2.019,0.295,-0.352,1.027,0.277,0.934,0.155,-2.583,0
-0.011,-0.175,-0.968,0.162,-1.281,1.935,1.281,-0.533,-0.017,1.038,0.191,-0.798,0.903,-0.223,-0.04,-0.674,0.414,0.601,-0.846,0.897,0
0.273,0.262,1.169,-0.085,-1.016,-0.772,-1.312,-0.953,-0.296,0.29,-0.186,1.399,0.44,-1.236,-0.059,0.276,-0.279,0.382,-0.306,-1.389,0
-0.46,-0.372,-0.593,1.211,-1.175,1.403,0.624,0.936,0.552,-0.85,1.234,0.755,0.476,0.914,-0.829,-1.075,1.034,-2.314,-0.426,-3.156,1
-1.303,-0.083,-0.356,0.208,0.773,0.237,-0.219,-1.028,0.558,0.477,-0.411,0.678,0.454,0.338,-0.568,-0.473,0.087,0.331,-1.256,-0.137,0
-0.655,1.642,0.149,0.426,-0.492,0.701,-0.045,-0.643,-1.344,0.301,1.128,1.518,1.599,-0.188,1.673,-0.703,1.041,-0.33,-0.7,-0.075,0
0.414,-1.236,0.25,0.169,-0.356,-1.273,0.397,0.684,-0.157,0.169,0.144,-0.213,-2.493,-0.894,-1.396,-0.285,1.043,1.966,0.128,0.229,1
-0.713,-0.995,-1.406,0.357,-0.595,-2.32,0.005,0.036,-0.611,-0.772,0.343,1.237,0.174,-0.678,0.584,-0.483,-2.187,0.327,1.302,0.853,1
-1.371,-0.308,0.077,0.084,0.711,1.151,-0.898,1.486,-0.057,0.657,0.646,-0.226,-0.631,-0.074,-1.072,-0.189,-0.24,1.127,-1.557,0.957,1
0.487,0.03,-0.548,-2.438,0.884,1.002,0.197,0.541,-0.259,-0.316,1.127,0.217,0.115,0.855,1.461,-1.738,0.539,-1.101,-1.104,0.566,0
-1.127,0.571,0.256,-1.846,-1.214,0.41,-1.524,0.944,1.729,2.588,0.363,1.068,0.056,-0.675,1.81,-0.64,0.903,1.128,0.05,-0.727,0
0.014,-0.766,-0.371,-0.125,-0.073,0.443,0.814,1.025,-0.816,0.121,-0.896,0.312,1.327,-0.368,-0.263,0.033,2.14,-0.267,-0.499,0.1,0
-0.229,0.023,-0.344,0.646,-0.531,0.326,0.393,0.732,1.723,0.209,0.069,-0.519,0.576,0.403,-0.267,0.156,0.149,-0.835,-0.391,1.345,0
0.444,0.098,0.067,-0.933,-0.874,1.745,0.225,1.701,-1.909,0.605,0.782,-0.496,0.213,0.649,-0.145,-1.346,2.144,0.668,-0.039,0.381,0
0.038,-1.413,1.066,0.374,0.108,1.493,0.573,0.629,-0.825,-0.199,1.341,1.074,-0.356,-0.557,-1.399,-0.14,0.006,1.143,0.5,0.405,1
-0.403,-0.153,-0.608,-0.723,0.386,0.478,-1.01,-0.122,-0.898,0.159,1.63,1.41,-0.196,-0.328,-0.296,-0.094,-2.421,1.699,1.94,-0.249,1
-0.306,-1.409,0.403,-0.224,-0.033,-0.233,0.521,1.245,0.067,0.856,1.615,0.451,-1.164,0.955,-0.875,1.596,0.583,0.34,1.183,-1.045,1
0.918,-0.962,-1.4,1.764,-1.766,1.738,-0.292,-2.031,-1.62,-1.413,0.89,-0.736,0.374,0.376,0.709,0.163,-1.61,1.042,-0.885,1.649,0
1.864,-0.627,-0.705,-0.59,0.291,0.963,0.991,-1.573,0.179,-0.305,-0.521,0.925,0.882,-0.66,0.296,-0.007,-0.769,-0.556,-0.511,0.572,0
0.152,0.371,0.074,-0.317,1.521,1.009,-1.02,0.869,0.463,0.374,0.327,0.486,0.058,-1.142,-1.301,0.824,0.411,-0.603,0.934,0.414,1
0.019,-1.126,-1.124,-0.126,-0.726,-0.631,-1.671,1.727,-0.177,-0.149,1.078,-0.343,-0.443,0.132,2.477,-0.855,-0.295,-0.206,1.075,0.678,0
0.424,0.214,-0.534,0.125,-0.677,-1.127,-0.71,-0.043,1.571,1.714,-1.151,0.07,0.26,-2.927,-2.056,-1.697,0.303,-1.107,0.102,0.743,1
-0.542,-1.388,0.292,-1.992,1.191,1.545,-0.109,-0.049,-0.745,1.103,-0.383,0.305,-0.181,-0.766,-1.017,-1.386,-1.556,2.632,1.28,-0.879,0
1.789,1.356,0.555,2.284,-0.529,-0.231,-2.351,-1.021,0.34,-0.575,1.507,0.447,-1.191,-0.906,-0.29,-0.219,-1.655,0.4,0.378,-2.315,0
0.865,0.772,2.144,0.371,0.474,-0.122,-1.35,-0.563,-1.484,-1.734,0.03,0.605,0.936,0.057,0.947,-1.16,-0.337,-2.999,0.991,0.282,0
0.8,1.35,0.714,0.759,0.978,-0.259,1.075,1.34,0.907,0.201,-0.307,-0.448,0.324,-0.204,2.376,1.463,0.558,0.305,0.071,0.283,0
0.22,-1.081,1.568,-1.115,-0.136,1.165,2.554,-1.601,0.173,1.33,-1.922,-1.609,0.316,0.981,-0.726,-0.301,1.27,-0.475,1.704,0.532,0
-0.901,-1.202,-0.304,0.69,0.698,0.611,0.929,-1.511,-0.927,-0.316,-0.608,1.681,-0.616,0.342,0.051,-1.06,0.83,-0.76,0.977,1.058,0
-0.529,1.303,1.281,-0.094,-1.136,-0.854,0.137,0.77,-0.626,-0.348,0.215,-0.21,1.187,0.384,0.653,-1.426,0.18,1.323,1.418,-1.138,0
0.598,-0.141,0.907,-0.023,1.689,-1.429,1.304,0.568,0.26,-1.559,0.754,-0.278,-0.755,0.588,0.884,-0.568,-0.006,0.53,0.331,1.545,0
-1.027,0.104,-0.344,-2.127,-0.206,-0.73,0.409,-0.322,2.24,0.622,0.6,-0.438,0.429,0.201,0.224,-0.623,0.194,-0.305,-0.331,-0.375,1
1.719,-0.944,0.552,1.162,-0.005,-0.349,1.327,2.379,1.331,-1.442,-2.043,1.045,-0.567,0.869,-0.053,-1.146,0.335,1.118,0.038,-0.668,0
-0.497,1.418,-0.409,-0.095,-0.566,-0.399,0.711,0.585,0.772,0.726,0.52,0.272,0.285,0.031,-1.159,0.369,-0.376,-0.178,0.054,-0.561,0
-1.25,-0.088,1.174,1.404,-0.91,0.204,-0.39,-1.04,1.793,-0.497,1.213,-0.725,1.429,-0.868,0.629,0.54,-0.183,0.318,-0.312,0.947,0
-0.473,-0.752,0.051,0.554,1.294,0.144,-1.588,-2.279,-0.216,-1.336,0.3,-1.001,0.165,-0.612,-0.296,-0.768,0.032,2.049,0.992,0.726,1
0.433,0.726,0.827,-0.281,-2.203,-0.405,-1.358,0.456,0.964,-0.221,-0.539,0.945,-1.027,0.835,0.816,0.289,2.092,-0.157,-1.153,-0.864,0
-0.062,-0.389,0.055,1.734,-0.1,1.03,-0.032,-1.288,0.704,-1.087,-2.204,-0.055,-0.354,0.518,-0.65,1.389,0.336,-0.619,-0.515,-0.107,1
-1.101,-1.068,0.641,-2.572,-0.248,0.095,1.315,-0.03,1.416,-0.22,0.462,-1.531,0.887,2.291,-1.362,-0.136,1.471,-1.001,-0.849,0.621,1
1.264,2.091,1.036,-0.766,-3.147,-0.11,-0.406,-0.114,-0.169,-0.29,0.325,-0.452,-1.92,-2.392,-0.071,0.874,0.183,0.714,0.669,-0.373,1
1.027,0.135,0.363,-1.816,0.77,-0.255,0.212,-0.628,0.185,-0.695,-0.877,0.828,-0.555,0.727,-0.146,-0.651,-0.63,-0.137,1.076,-0.598,1
-0.226,-0.862,-0.528,-0.172,-0.261,-0.622,-1.905,-0.565,1.786,1.778,0.326,-0.208,-0.831,0.521,-1.388,1.244,-1.423,-0.21,1.082,0.192,1
0.19,-1.062,-0.318,-0.32,0.446,-0.28,-0.63,-0.483,-0.487,1.258,0.442,0.372,0.3,-0.354,1.987,-0.661,-0.125,-0.536,-0.448,-0.739,0
-0.321,0.111,-0.341,-2.147,-0.372,-1.2,-2.129,0.552,1.328,-0.021,0.765,0.549,0.342,1.516,0.876,-0.591,0.19,1.384,0.191,-1.626,0
-0.376,1.414,0.232,-0.635,0.619,0.038,-0.45,1.641,0.231,1.269,0.604,0.691,0.965,0.073,0.949,0.364,1.34,-0.046,0.226,0.333,0
1.144,-0.34,0.479,-1.042,2.689,1.892,-2.138,0.685,-0.339,1.319,1.397,1.111,1.101,-1.84,-1.48,-1.128,0.123,0.457,-0.703,0.074,1
-0.446,-0.675,-0.511,0.261,0.728,1.079,-0.582,-0.216,0.33,-2.415,0.787,1.698,1.659,0.02,0.825,1.586,0.17,-0.187,-0.553,-0.141,0
1.017,-0.352,0.237,1.277,1.455,1.17,0.255,-0.526,0.27,-1.468,-1.205,0.048,-1.227,0.759,-1.448,0.546,1.591,-0.68,0.627,1.39,0
0.985,-1.066,0.551,0.453,0.919,-0.111,0.521,-0.481,0.357,-0.972,0.129,-0.807,-1.343,-0.031,-0.073,-0.994,2.308,1.512,-0.485,0.566,0
1.503,-1.357,1.243,0.5,1.469,-1.013,1.092,0.596,-1.605,0.416,-1.506,-0.902,1.667,0.818,-1.188,-0.479,-0.363,-0.589,2.615,0.289,0
-1.915,1.162,1.221,1.709,-0.516,-0.644,0.302,-0.87,0.616,-0.119,-0.608,0.521,1.132,0.232,-1.235,0.716,1.017,-0.822,0.45,-0.33,0
0.081,-1.281,1.625,-0.431,-0.258,0.499,-0.464,0.192,0.458,-0.408,0.016,-1.038,-1.365,1.484,-1.598,-2.14,0.531,-0.242,1.016,-0.572,1
-0.022,-0.662,-0.554,-0.849,0.31,-0.004,0.729,0.573,-1.848,-0.273,1.127,0.656,-0.228,-0.69,-0.327,-0.645,-0.546,1.075,1.099,1.337,1
-1.891,1.298,0.096,-0.906,1.881,1.276,0.414,1.119,0.627,0.117,0.776,-0.627,-0.089,1.101,1.55,-2.204,1.183,-0.801,1.41,-0.899,0
-1.112,1.082,0.373,1.52,0.779,-0.534,0.118,0.611,2.021,-1.112,0.559,0.311,0.873,-0.852,0.042,0.001,-1.186,-0.074,1.349,0.839,0
2.473,-0.173,-0.203,0.255,0.192,0.228,-0.09,0.689,0.303,-0.85,0.191,-0.634,1.124,-0.3,-0.909,0.84,-0.253,-0.237,0.256,-0.291,0
-0.699,-1.463,1.758,-0.67,-0.786,-0.846,-0.925,-0.158,-0.941,-0.42,-0.311,1.507,0.457,0.145,0.148,2.09,0.591,2.001,1.435,1.153,1
-1.68,-0.586,0.959,0.196,0.778,1.177,-0.509,0.238,0.345,-0.52,-1.366,1.4,-1.147,0.353,-1.888,-1.34,-0.996,1.734,-1.282,0.905,1
-2.073,0.128,1.207,-0.501,0.7,-0.632,1.351,-0.726,-0.565,1.233,1.52,-1.334,0.389,-1.613,1.276,0.087,-0.101,-1.265,2.381,-0.287,1
0.873,0.865,0.036,-0.321,0.873,1.035,-1.046,-0.429,-0.376,0.581,0.353,-0.114,-0.281,0.708,-1.154,-0.001,0.129,-0.868,-0.794,-1.094,0
0.372,-1.449,-0.216,0.13,-0.072,0.919,1.248,0.346,0.519,0.071,-0.286,-0.306,0.142,-1.665,-0.471,-0.807,0.869,-1.119,-0.77,-1.767,0
1.208,-0.537,1.185,1.711,0.81,0.834,-0.447,-1.251,-0.958,2.727,1.673,0.279,-0.662,0.638,1.544,3.03,0.06,0.13,0.325,0.18,1
0.723,0.488,-1.443,-0.082,0.625,-1.788,0.402,0.59,0.264,-1.076,1.221,-0.286,1.11,1.052,-1.399,1.238,0.255,0.018,1.629,-0.551,0
0.236,-0.153,-0.687,1.26,-0.422,1.078,0.42,-0.214,-1.267,0.813,-1.11,0.36,1.433,1.556,-0.26,0.1,1.341,-0.307,1.365,0.502,0
-0.832,0.65,0.017,0.977,0.849,1.579,-0.478,0.218,1.225,-2.2,0.168,-0.065,0.856,-0.084,-0.357,-0.489,1.477,0.962,-0.682,-1.451,0
0.031,-0.23,0.008,-0.91,-1.223,-0.253,-0.135,1.577,-1.221,-0.63,0.644,1.302,1.389,-0.331,0.73,-0.139,-0.508,0.701,0.394,-0.108,0
0.252,0.362,-1.537,0.195,1.781,-0.615,0.477,0.189,0.452,-0.041,-0.133,0.719,-0.911,-1.206,-0.487,-0.286,0.269,1.503,0.489,1.151,1
-0.525,0.551,0.322,-0.783,1.828,-0.767,-1.532,-1.05,-1.57,-0.749,-0.921,0.235,-0.047,1.361,0.273,-0.539,1.499,-0.409,-0.581,0.287,0
0.263,-0.717,-0.878,0.327,1.373,2.329,1.696,0.862,0.353,-0.772,-0.931,-0.304,0.652,-0.985,0.082,-0.035,-0.172,0.617,-1.915,-0.992,0
1.425,-0.671,0.366,-2.143,0.386,0.731,-0.189,0.093,-0.175,-0.413,0.949,-0.265,-0.272,0.964,-0.883,0.374,-1.247,-0.868,-0.592,1.197,1
1.015,0.2,0.019,0.215,1.296,-1.186,1.634,-0.301,-0.753,-0.968,-0.45,-0.413,2.341,-0.211,0.705,0.08,2.161,-0.336,-1.731,0.695,0
-0.337,0.267,-0.886,-1.174,-0.137,-1.645,0.31,0.104,0.058,-0.913,-1.843,1.738,-0.612,-1.031,-1.164,-0.186,0.653,-1.002,0.825,1.803,1
-0.444,1.41,0.367,1.221,-0.675,1.201,-0.489,0.122,-1.75,0.908,1.284,-0.67,-0.169,-0.958,0.048,-1.218,-0.63,-1.265,-1.763,0.567,0
0.541,1.165,0.475,-1.787,0.105,-0.162,-0.841,-2.556,0.094,1.572,-1.091,1.013,-1.358,0.606,1.054,0.336,-2.15,0.658,-0.672,-1.285,1
